user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
DQR1670,30.0,46.0,21.0,22.0,27.0,-15.2621333333,-20.8436533333,6,3,7,7,-17.424,-20.9136,5,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-16.6696,
ZBG0938,46.0,38.0,36.0,43.0,25.0,-17.6821333333,-19.6056533333,9,2,2,10,-19.36,-18.384,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-22.264,-17.1896,
HDL1230,14.0,36.0,40.0,31.0,22.0,-13.9876,-19.65764,8,5,11,11,-13.794,-21.3666,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-21.296,-23.1344,
RHB1193,33.0,18.0,22.0,19.0,28.0,-16.0688,-19.1829866667,9,3,7,8,-17.908,-18.9812,6,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-18.876,-11.9964,
DRH1041,16.0,22.0,40.0,43.0,34.0,-16.4076,-19.25164,17,6,12,16,-17.666,-18.6474,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-14.036,-16.7604,
MKW1422,40.0,17.0,23.0,50.0,30.0,-14.9233333333,-20.2723333333,15,7,13,17,-17.182,-19.5398,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
NJC0003,47.0,23.0,20.0,30.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-19.36,-16.304,
BSO0826,22.0,42.0,36.0,47.0,18.0,-16.1414,-21.40646,7,5,8,12,-18.15,-23.215,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-9.68,-22.192,
UAR0024,46.0,22.0,10.0,19.0,19.0,0,0,0,0,0,0,0,0,0,-11.374,-18.5486,2,2,3,1,-9.68,-16.992,0,18,-8.712,-25.0168,
PAA0121,43.0,41.0,23.0,41.0,20.0,-13.5036,-20.68004,8,4,12,13,-11.374,-22.7086,0,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-17.908,-25.2212,
SEO0946,41.0,28.0,33.0,12.0,30.0,-14.4554666667,-19.5576533333,7,3,7,9,-15.972,-20.4708,1,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.392,-14.9688,
HBS1299,34.0,38.0,26.0,18.0,30.0,-16.8109333333,-20.15464,15,7,10,17,-18.15,-21.135,4,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-21.296,-30.4144,
BHB0717,33.0,43.0,42.0,35.0,31.0,-19.4245333333,-21.8703466667,6,1,2,6,-19.844,-22.1716,2,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-14.52,-14.828,
UNN0707,36.0,24.0,22.0,40.0,48.0,-15.6816,-17.8515733333,11,4,5,6,-16.94,-16.086,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-20.812,-29.7468,
KBC1680,31.0,37.0,37.0,18.0,27.0,-14.8910666667,-19.7944933333,14,8,14,12,-16.698,-20.6922,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
BDM1457,23.0,39.0,34.0,16.0,36.0,-15.1492,-18.1572133333,16,6,13,13,-16.456,-18.7984,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
CLG0114,42.0,38.0,19.0,17.0,27.0,-15.6816,-19.34224,8,5,7,10,-17.424,-19.3536,3,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-20.328,-21.7992,
DDR1649,38.0,38.0,32.0,14.0,30.0,-14.278,-19.5035333333,17,12,16,20,-13.552,-17.1328,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,10,-8.228,-21.2292,
IEH0412,36.0,17.0,23.0,17.0,30.0,0,0,0,0,0,0,0,0,0,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-10.164,-11.9396,
TSJ0655,38.0,39.0,21.0,25.0,25.0,-16.0849333333,-19.9505733333,16,7,11,12,-18.15,-18.015,5,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-16.3948,
JXN0581,33.0,39.0,46.0,48.0,29.0,-16.0993684211,-18.8401684211,10,6,7,8,-16.94,-17.126,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.26,-8.454,
RAH0609,37.0,22.0,19.0,20.0,30.0,-15.1976,-20.62464,11,6,8,12,-17.908,-19.2412,2,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-5.324,-21.9036,
TDC1086,30.0,42.0,20.0,24.0,34.0,-15.9558666667,-19.5125466667,17,4,9,11,-17.182,-17.1998,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-17.424,-14.1536,
CLD1435,44.0,37.0,25.0,50.0,25.0,-14.6006666667,-20.1739333333,15,7,14,18,-16.456,-19.3184,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
JYC0959,34.0,47.0,21.0,40.0,26.0,-16.7141333333,-22.67312,5,2,4,9,-17.424,-24.5536,3,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-5.808,-14.2512,
SEL1062,43.0,22.0,30.0,35.0,24.0,-16.2785333333,-19.42028,18,4,8,12,-17.424,-17.2736,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-17.424,-14.1536,
KKP0064,18.0,22.0,39.0,21.0,27.0,0,0,0,0,0,0,0,0,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-5.324,-18.7836,
CCB0076,43.0,39.0,10.0,27.0,27.0,-14.2941333333,-21.51912,7,5,8,8,-14.52,-24.188,0,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-20.328,-29.5992,
SNO0033,27.0,10.0,29.0,37.0,27.0,0,0,0,0,0,0,0,0,0,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-21.296,-28.3344,
XKB1829,15.0,17.0,40.0,15.0,32.0,-14.6329333333,-20.5997733333,11,6,17,15,-14.036,-21.9604,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
KMM1703,18.0,40.0,36.0,45.0,26.0,-14.8426666667,-19.3117333333,15,8,14,12,-16.698,-19.1322,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
ACS0589,17.0,35.0,26.0,39.0,41.0,-16.2012631579,-19.1175578947,10,6,7,7,-17.424,-17.2736,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.26,-8.454,
HAL1933,33.0,31.0,35.0,25.0,33.0,-17.4078666667,-21.4460133333,14,3,6,14,-18.15,-21.915,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-23.716,-22.8324,
WDT1754,40.0,42.0,19.0,10.0,24.0,-15.8268,-19.6638533333,17,5,9,19,-17.908,-18.9812,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
TFW1681,34.0,36.0,31.0,18.0,27.0,-14.9072,-19.7994133333,14,8,14,12,-16.698,-20.6922,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
QJH1605,36.0,23.0,26.0,18.0,37.0,-14.6168,-19.2428533333,15,6,13,17,-16.456,-19.3184,8,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-22.326,
MAG0780,48.0,43.0,44.0,42.0,28.0,-14.2296,-19.52344,5,3,5,4,-14.52,-19.248,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.328,-28.0392,
AJS1408,21.0,41.0,12.0,30.0,33.0,-16.0526666667,-18.5887333333,18,8,12,16,-18.15,-17.495,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
MAW1397,39.0,18.0,40.0,40.0,31.0,-16.4237333333,-18.52856,18,8,11,16,-18.634,-17.6426,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
JKB1811,38.0,42.0,37.0,38.0,38.0,-15.9074666667,-20.0524533333,17,5,9,16,-18.392,-19.6488,6,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-18.876,-31.2364,
ARV1884,18.0,18.0,30.0,24.0,21.0,-15.972,-21.3721333333,6,4,7,6,-18.392,-24.8488,1,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-12.1,-13.05,
ZUR1449,31.0,42.0,12.0,36.0,17.0,-16.1010666667,-19.99016,7,4,5,8,-17.908,-21.0612,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-23.9496,
MAF0293,46.0,39.0,31.0,43.0,20.0,-13.0357333333,-20.7540266667,7,5,10,7,-9.68,-20.632,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-13.068,-14.9052,
DOH1483,16.0,29.0,35.0,33.0,36.0,-15.3105333333,-17.9117466667,17,6,12,13,-16.94,-17.906,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
NOB1015,12.0,12.0,23.0,10.0,25.0,-14.52,-19.534,9,5,10,11,-14.52,-22.368,2,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-5.808,-9.5712,
EOG0433,39.0,10.0,37.0,22.0,31.0,-14.7781333333,-18.3733866667,19,10,13,15,-16.698,-16.5322,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-18.876,-17.1964,
XAO1684,20.0,45.0,41.0,30.0,28.0,-14.762,-19.5471333333,15,8,14,12,-16.698,-19.1322,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
ZKH0164,46.0,44.0,25.0,28.0,26.0,0,0,0,0,0,0,0,0,0,-17.6176,-19.20464,3,0,1,4,-19.36,-20.464,1,18,-12.584,-21.5176,
LMG0065,38.0,47.0,28.0,23.0,35.0,0,0,0,0,0,0,0,0,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-5.324,-18.7836,
HKW1530,46.0,35.0,21.0,26.0,21.0,-14.6813333333,-19.2278666667,16,8,13,16,-16.214,-18.4646,0,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-12.7548,
IKW0174,44.0,18.0,34.0,37.0,32.0,0,0,0,0,0,0,0,0,0,-11.616,-19.6624,2,2,4,3,-12.342,-20.6638,0,18,-13.068,-14.3852,
JJS0013,44.0,35.0,45.0,39.0,28.0,0,0,0,0,0,0,0,0,0,-13.552,-14.7928,5,3,3,4,-15.004,-13.4156,0,18,-23.232,-14.8848,
IAR0301,38.0,50.0,18.0,39.0,25.0,-14.8426666667,-17.6304,11,4,6,7,-16.456,-15.9384,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-20.812,-29.7468,
AWD1976,41.0,35.0,25.0,19.0,25.0,-16.214,-20.3712666667,15,7,12,20,-17.666,-20.2074,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-17.424,-28.7136,
BAR1640,43.0,38.0,15.0,48.0,40.0,-14.278,-18.9142,18,12,16,20,-13.552,-16.6128,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
VSB1317,43.0,44.0,40.0,18.0,28.0,-16.7141333333,-20.12512,15,7,10,18,-18.15,-21.135,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,14,-21.296,-30.4144,
JSO1500,42.0,39.0,24.0,47.0,32.0,-16.3108,-20.0194533333,16,6,9,16,-17.908,-19.5012,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
AJM0956,30.0,23.0,22.0,37.0,23.0,-14.6168,-18.7401866667,8,4,7,10,-15.972,-17.3508,1,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.392,-14.9688,
DMW1849,16.0,15.0,38.0,33.0,34.0,-15.6170666667,-19.4092266667,14,7,12,17,-16.698,-20.6922,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-9.196,-14.2444,
CAM1025,41.0,40.0,41.0,36.0,34.0,-13.8424,-18.65136,10,6,11,10,-12.1,-19.29,2,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-5.808,-9.5712,
HQG0905,30.0,44.0,22.0,32.0,33.0,-13.794,-19.5726,8,5,11,10,-13.794,-21.1066,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-16.456,-27.8984,
JKB1843,44.0,38.0,15.0,30.0,30.0,-14.2941333333,-20.2364533333,12,7,18,15,-13.552,-21.8128,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,17,-13.068,-29.9852,
HHM1746,19.0,39.0,39.0,21.0,30.0,-15.8752,-19.4879466667,17,5,9,18,-17.908,-18.9812,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
ZAR0235,40.0,25.0,30.0,45.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-18.876,-23.9564,
DCK1782,34.0,38.0,43.0,37.0,22.0,-14.2296,-21.3607733333,5,3,8,7,-15.004,-24.3356,3,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-29.1564,
HDW1779,40.0,13.0,43.0,15.0,28.0,-15.0362666667,-22.36944,4,2,7,7,-15.972,-24.6308,3,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-29.1564,
JLC0796,30.0,14.0,16.0,42.0,24.0,-15.8026,-20.44514,9,6,8,12,-17.424,-21.6936,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
WRH0526,37.0,37.0,18.0,36.0,25.0,-12.0274,-18.09786,12,8,14,9,-9.922,-15.7658,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.744,-16.4016,
CDG0551,40.0,22.0,45.0,22.0,31.0,-16.1978666667,-19.3263466667,8,4,6,9,-18.392,-19.6488,3,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-20.328,-21.7992,
HLL1488,32.0,40.0,20.0,25.0,30.0,-16.2946666667,-20.3958666667,15,6,9,16,-17.908,-20.5412,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
EVF1595,18.0,24.0,45.0,31.0,26.0,-13.8424,-18.7640266667,17,10,15,16,-13.31,-15.499,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
TBE1972,26.0,25.0,17.0,46.0,21.0,-16.3753333333,-19.9524666667,16,7,11,20,-17.666,-17.3474,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-17.424,-28.7136,
AAM0972,42.0,44.0,21.0,44.0,37.0,-16.8109333333,-22.5639733333,5,2,4,8,-17.424,-24.5536,3,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-5.808,-14.2512,
ATD0517,27.0,17.0,40.0,18.0,29.0,-15.004,-22.0476,7,4,7,8,-15.972,-24.6308,0,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.876,-19.7964,
TSH1734,34.0,37.0,21.0,22.0,22.0,-13.9553333333,-16.9784666667,20,9,16,19,-14.52,-15.868,4,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-17.5188,
DKC0053,46.0,11.0,29.0,33.0,47.0,0,0,0,0,0,0,0,0,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-19.844,-28.9316,
LCR1344,26.0,20.0,21.0,29.0,31.0,-14.036,-20.4004,6,4,9,7,-13.552,-22.3328,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-8.712,-23.4568,
WAH0793,21.0,18.0,47.0,33.0,27.0,-15.7058,-20.64962,9,6,8,12,-17.424,-22.4736,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
HBH0111,34.0,22.0,14.0,26.0,32.0,-16.1978666667,-19.18768,8,4,6,9,-18.392,-19.6488,2,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,5,-20.328,-21.7992,
KPM0579,37.0,13.0,21.0,38.0,30.0,-14.1812,-20.96468,8,4,11,12,-13.31,-23.299,0,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-17.908,-25.2212,
NEP1848,39.0,42.0,15.0,10.0,29.0,-15.1814666667,-19.6750533333,13,7,13,18,-16.214,-21.3246,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-9.196,-14.2444,
NBL1190,40.0,37.0,44.0,22.0,23.0,-15.4557333333,-18.8920266667,9,4,8,8,-14.52,-17.948,5,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,9,-18.876,-11.9964,
KLW1789,41.0,15.0,30.0,30.0,26.0,-16.3430666667,-20.32396,17,5,8,17,-18.634,-19.7226,6,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-18.876,-31.2364,
SMW1764,36.0,15.0,19.0,22.0,33.0,-16.2624,-19.5886933333,17,4,8,18,-17.908,-18.9812,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
ADH1016,47.0,15.0,42.0,36.0,35.0,-14.4474,-18.83586,10,6,10,10,-14.52,-20.028,2,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-5.808,-9.5712,
RLM1578,43.0,18.0,42.0,38.0,30.0,-13.9392,-18.6722133333,17,10,15,15,-13.552,-15.5728,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
OSS1463,34.0,21.0,39.0,32.0,26.0,-15.4396,-17.96844,17,6,12,14,-16.94,-17.906,4,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,9,-11.616,-8.7424,
MJA1784,39.0,15.0,15.0,18.0,21.0,-14.9717333333,-22.24576,4,2,7,7,-15.972,-24.6308,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,12,-18.876,-29.1564,
YSH1997,22.0,47.0,20.0,26.0,29.0,-13.1025714286,-18.8528857143,7,4,10,6,-12.584,-18.9176,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.392,-20.1688,
AFC0792,38.0,49.0,36.0,11.0,33.0,-14.9556,-20.99284,8,6,9,11,-16.214,-22.8846,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
RNC1295,40.0,48.0,40.0,40.0,28.0,-13.6488,-20.1089866667,13,7,17,12,-12.342,-21.9638,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
AHN0681,43.0,25.0,24.0,21.0,43.0,-13.6972,-18.55508,11,5,9,10,-15.972,-18.3908,8,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-5.808,-10.0912,
RDW1710,18.0,26.0,49.0,15.0,31.0,-14.1328,-17.15392,20,8,15,18,-15.488,-16.1632,4,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-17.5188,
PHP0436,49.0,42.0,22.0,18.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-12.1,-27.09,
JCK0692,38.0,19.0,42.0,43.0,29.0,-13.6810666667,-20.9508266667,7,5,9,7,-11.616,-21.2224,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-13.068,-14.9052,
EIW0714,26.0,42.0,15.0,24.0,29.0,-19.4568,-22.26152,5,1,2,7,-19.844,-23.2116,2,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-14.52,-14.828,
DAD0331,34.0,34.0,19.0,31.0,36.0,-16.2624,-21.4606933333,6,3,6,10,-18.392,-22.7688,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-22.748,-18.3772,
MHM1645,19.0,14.0,37.0,25.0,22.0,-14.6652,-19.4309466667,17,11,15,21,-16.456,-17.4984,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
LRF1009,37.0,39.0,21.0,40.0,37.0,-13.8666,-18.55474,10,6,11,10,-12.1,-19.29,2,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-5.808,-9.5712,
PKF1346,34.0,41.0,41.0,43.0,34.0,-13.3584,-19.7084266667,6,4,10,7,-11.616,-21.7424,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-8.712,-23.4568,
DAL0795,33.0,42.0,17.0,37.0,23.0,-15.125,-20.3685,9,6,9,12,-16.214,-21.3246,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
BBB0012,21.0,40.0,21.0,43.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-23.232,-14.8848,
LTB0308,38.0,50.0,42.0,31.0,27.0,-19.1986666667,-21.9401333333,6,1,2,7,-19.844,-23.2116,2,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-14.52,-14.828,
CCR1396,43.0,42.0,42.0,32.0,28.0,-16.0365333333,-18.5491466667,18,8,12,17,-18.15,-17.495,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
KRS0172,37.0,26.0,33.0,39.0,28.0,0,0,0,0,0,0,0,0,0,-11.616,-19.6624,2,2,4,3,-12.342,-20.6638,0,18,-13.068,-14.3852,
PPB1181,36.0,12.0,18.0,37.0,28.0,-14.4232,-18.8198133333,7,4,7,8,-15.972,-20.4708,1,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-9.196,-12.1644,
JJP0798,43.0,40.0,31.0,26.0,38.0,-15.1734,-20.66926,8,6,9,11,-16.214,-22.8846,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
AQC0371,42.0,18.0,38.0,42.0,25.0,0,0,0,0,0,0,0,0,0,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-10.164,-14.5396,
NWH0960,42.0,36.0,13.0,37.0,26.0,-17.0690666667,-22.88536,5,2,4,9,-18.392,-25.3688,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,6,-5.808,-14.2512,
JLD1666,46.0,42.0,41.0,36.0,35.0,-15.3912,-20.39768,7,3,7,6,-17.424,-20.9136,5,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-16.6696,
FJP1692,38.0,23.0,36.0,30.0,17.0,-15.1169333333,-19.6553733333,15,8,13,12,-16.94,-19.206,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
IJM1276,23.0,45.0,29.0,21.0,28.0,-13.6972,-20.45308,12,7,17,12,-12.342,-22.7438,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
SEC0985,38.0,31.0,45.0,26.0,25.0,-15.7461333333,-21.5805866667,5,2,6,6,-16.456,-23.2184,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-9.196,-19.4444,
TSB1546,40.0,32.0,21.0,26.0,33.0,-14.7297333333,-19.2426266667,16,8,13,15,-16.94,-18.686,0,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-12.7548,
SWM1653,40.0,21.0,38.0,23.0,30.0,-14.5522666667,-19.4311733333,17,11,15,20,-16.456,-18.0184,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
SIS0042,27.0,43.0,15.0,42.0,34.0,-13.6004,-16.88756,15,11,14,14,-12.1,-15.65,4,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,9,-7.26,-10.534,
BDC0936,45.0,35.0,43.0,21.0,29.0,-17.7789333333,-20.39784,8,2,2,10,-19.36,-18.384,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-22.264,-17.1896,
GPS0321,39.0,47.0,45.0,12.0,24.0,-17.5530666667,-19.0116266667,9,2,3,7,-18.876,-18.2364,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-16.456,-27.8984,
OKH0453,18.0,16.0,43.0,35.0,29.0,-15.5525333333,-18.99088,8,4,7,6,-16.456,-18.0184,0,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-19.844,-22.1716,
JIT0654,21.0,42.0,16.0,44.0,38.0,-16.0365333333,-19.60648,17,7,11,11,-18.15,-18.015,5,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-16.3948,
SSS1683,10.0,27.0,42.0,30.0,38.0,-15.0524,-19.6356933333,15,8,13,11,-16.94,-19.206,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
SLC1865,27.0,34.0,37.0,17.0,28.0,-15.3105333333,-19.59308,13,7,13,18,-16.456,-21.3984,2,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,17,-9.196,-14.2444,
UIS1637,24.0,40.0,10.0,38.0,28.0,-14.2457333333,-19.0776933333,18,12,16,21,-13.552,-16.6128,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
FRM0010,30.0,40.0,42.0,43.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-11.132,-18.9948,
GMC0051,50.0,48.0,18.0,49.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-19.844,-28.9316,
KZM0362,43.0,38.0,35.0,42.0,25.0,0,0,0,0,0,0,0,0,0,-17.061,-23.1429,1,1,1,0,-18.876,-24.2164,1,18,-22.748,-30.3372,
ALH0506,36.0,17.0,39.0,20.0,18.0,-16.2946666667,-18.4892,8,4,7,6,-17.424,-16.2336,1,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-11.616,-12.3824,
WLN1730,14.0,19.0,37.0,15.0,31.0,-14.2457333333,-17.18836,20,8,15,18,-15.488,-16.1632,4,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-17.5188,
