user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
SCM2538,37.0,23.0,20.0,45.0,30.0,-15.5364,-19.76596,11,5,9,9,-16.94,-18.686,5,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-14.52,-27.828,
DAB0166,38.0,26.0,30.0,40.0,30.0,-13.6165333333,-20.2378133333,6,3,8,12,-13.068,-21.1452,3,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-15.488,-26.5632,
FGH1958,30.0,36.0,28.0,13.0,33.0,-13.4874666667,-20.54512,7,4,10,5,-14.036,-21.9604,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-6.776,-21.8264,
DSM2400,47.0,23.0,11.0,39.0,30.0,-14.1166666667,-20.8236666667,12,8,17,17,-13.068,-21.9252,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-22.264,-30.1896,
NHW0864,17.0,37.0,23.0,21.0,39.0,-14.9072,-20.9607466667,12,6,13,8,-16.698,-21.9922,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-14.4488,
KPS0895,20.0,23.0,30.0,41.0,28.0,-15.5364,-20.3032933333,14,7,11,17,-16.94,-22.326,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-8.228,-11.8692,
CJF1934,41.0,38.0,38.0,19.0,25.0,-16.1656,-19.9751733333,6,3,7,7,-17.908,-21.5812,1,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,4,-14.52,-20.028,
WSH1130,16.0,23.0,23.0,49.0,23.0,-13.3584,-20.0204266667,6,2,9,10,-11.616,-19.1424,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-13.552,-14.5328,
MAG2667,46.0,39.0,48.0,41.0,34.0,-16.9722666667,-20.04784,7,2,3,9,-16.94,-21.286,0,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,12,-8.712,-20.8568,
CND3037,43.0,39.0,44.0,23.0,35.0,-14.52,-18.806,11,5,9,9,-16.456,-18.0184,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-12.0168,
HBM2126,35.0,43.0,43.0,19.0,27.0,-16.4076,-20.10964,9,5,8,14,-16.456,-20.6184,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-24.2,-29.22,
ATD0146,45.0,23.0,27.0,23.0,31.0,-17.4885333333,-21.3839466667,6,2,3,10,-17.908,-24.1812,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-18.876,-27.5964,
VAB1526,43.0,37.0,37.0,43.0,35.0,-15.5202666667,-18.6517066667,20,9,12,16,-16.214,-17.1646,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.844,-15.9316,
ZCS0012,19.0,40.0,28.0,40.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-10.164,-11.9396,
JMB1651,47.0,44.0,23.0,30.0,29.0,-15.1653333333,-20.6581333333,13,6,12,17,-17.424,-22.4736,1,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-20.328,-17.1192,
ECB1341,34.0,43.0,43.0,46.0,34.0,-13.8908,-18.97812,11,7,10,11,-15.73,-17.797,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-7.744,-12.7616,
XHR2377,36.0,15.0,22.0,22.0,35.0,-14.7136,-20.3297066667,7,4,7,3,-15.488,-21.8832,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-21.78,-17.562,
JQS2908,39.0,20.0,23.0,21.0,36.0,-13.5036,-21.74604,8,6,15,16,-14.036,-23.5204,5,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-21.78,-18.082,
BBH3587,10.0,20.0,37.0,19.0,33.0,-13.3906666667,-17.8462666667,9,5,9,7,-11.616,-13.9424,0,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-11.616,-11.3424,
BXR3536,36.0,18.0,41.0,12.0,25.0,-13.794,-18.9746,11,6,13,13,-14.036,-18.8404,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-9.196,-21.5244,
ABM3776,31.0,18.0,22.0,17.0,34.0,-16.0526666667,-21.5700666667,12,4,12,13,-16.698,-24.3322,0,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-17.908,-13.2612,
WDH0910,40.0,35.0,30.0,43.0,27.0,-15.6493333333,-20.0257333333,14,5,11,15,-17.424,-20.9136,5,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-4.84,-17.076,
KMD3062,20.0,43.0,30.0,35.0,26.0,-14.8104,-19.59656,7,5,8,7,-13.068,-19.5852,0,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,14,-18.392,-25.8888,
KCM1858,16.0,17.0,39.0,10.0,26.0,-18.5372,-18.23708,8,1,1,6,-18.876,-17.9764,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-18.876,-19.2764,
MMB2285,19.0,36.0,20.0,34.0,27.0,-14.8749333333,-18.3855733333,19,11,14,14,-16.456,-17.2384,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-20.812,-27.1468,
LGS3477,39.0,24.0,16.0,15.0,24.0,-13.2616,-17.9455733333,9,5,9,8,-11.132,-13.7948,0,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-21.296,-17.9344,
JGR3488,38.0,24.0,46.0,15.0,29.0,-15.246,-14.9194,4,2,2,1,-15.246,-15.3094,0,-14.9255135135,-18.5635567568,22,11,16,16,-16.456,-18.0184,1,18,-11.132,-10.1548,
VAR3559,19.0,34.0,37.0,39.0,27.0,-13.6004,-17.43356,14,7,12,13,-13.068,-16.2052,4,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-8.712,-18.2568,
BCC2536,30.0,41.0,14.0,48.0,25.0,-15.1008,-19.55512,11,5,10,10,-15.246,-18.1694,4,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,5,-14.52,-27.828,
KOE0908,21.0,40.0,37.0,35.0,36.0,-15.5686666667,-20.1398,14,5,11,14,-17.182,-20.8398,5,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-4.84,-17.076,
BBT0062,37.0,39.0,18.0,18.0,33.0,-14.7136,-18.3537066667,9,3,8,6,-14.52,-17.948,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-10.164,-15.0596,
WEB3897,41.0,41.0,11.0,41.0,29.0,-15.1008,-19.78912,9,3,7,7,-18.392,-18.6088,1,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-18.876,-15.1164,
PGS3797,41.0,37.0,20.0,40.0,32.0,-15.7461333333,-21.07792,13,5,13,13,-16.214,-23.9246,0,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-17.908,-13.2612,
AAW0894,20.0,36.0,43.0,33.0,43.0,-15.3266666667,-20.378,14,7,12,16,-16.456,-22.4384,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-8.228,-11.8692,
DIR3921,49.0,40.0,33.0,31.0,28.0,-13.0438,-17.83582,12,8,13,8,-11.132,-15.6148,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-7.744,-10.1616,
ECB1683,12.0,18.0,35.0,13.0,25.0,-14.0037333333,-18.8478933333,15,7,15,13,-15.004,-19.6556,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-9.68,-13.872,
CRC0595,43.0,46.0,46.0,43.0,31.0,-13.1325333333,-19.29288,7,4,10,10,-10.648,-20.4072,1,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-6.776,-23.3864,
DWB0238,34.0,41.0,38.0,30.0,31.0,-16.3592,-21.52488,6,3,5,12,-17.424,-23.5136,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-15.488,-27.6032,
IQR2187,38.0,38.0,20.0,47.0,35.0,-15.4396,-20.10044,16,8,14,17,-15.73,-19.617,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-20.6888,
NTC2663,19.0,44.0,30.0,50.0,32.0,-15.9478,-19.31942,10,4,8,12,-16.698,-20.1722,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-23.148,
STK2397,40.0,38.0,40.0,15.0,30.0,-15.4638,-19.97782,8,3,9,8,-16.698,-20.6922,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-20.812,-18.3068,
GAA3681,42.0,37.0,25.0,13.0,28.0,-16.0688,-20.1189866667,13,6,11,14,-18.15,-22.435,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-22.6212,
FCB0563,37.0,15.0,25.0,10.0,40.0,-16.698,-20.6662,10,4,6,11,-18.392,-21.2088,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-20.328,-31.6792,
MKM1993,16.0,50.0,22.0,40.0,26.0,-14.0118,-18.26102,13,6,10,9,-14.278,-16.5742,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-12.1,-16.69,
JYB0262,32.0,19.0,27.0,40.0,33.0,-12.5194666667,-16.81792,10,7,9,7,-12.1,-13.05,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-7.26,-19.894,
MDG0019,40.0,34.0,21.0,40.0,32.0,0,0,0,0,0,0,0,0,0,-14.8426666667,-23.7664,1,1,3,2,-15.73,-25.857,0,18,-15.004,-23.2956,
NGS2820,11.0,17.0,21.0,30.0,30.0,-15.4234666667,-19.9221866667,16,5,12,21,-17.908,-20.0212,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,14,-19.36,-18.904,
SBT2281,42.0,20.0,44.0,23.0,28.0,-14.0844,-18.2658266667,19,12,16,15,-13.552,-15.5728,3,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-8.712,-25.0168,
JLR0632,48.0,22.0,18.0,39.0,23.0,-13.3261333333,-18.72792,9,5,8,9,-12.584,-14.7576,1,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-16.456,-16.4584,
KCW3064,17.0,50.0,27.0,28.0,28.0,-14.5845333333,-19.7703466667,6,5,8,7,-13.068,-19.5852,1,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.392,-25.8888,
PLJ1771,17.0,23.0,23.0,14.0,32.0,-14.6652,-19.37028,10,4,10,12,-15.488,-19.0232,0,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,8,-13.552,-14.5328,
GOB3528,42.0,38.0,45.0,20.0,32.0,-13.31,-18.619,11,7,14,12,-13.31,-18.619,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-9.196,-21.5244,
JIB2606,43.0,21.0,40.0,21.0,26.0,-13.5842666667,-18.3559733333,9,5,10,9,-13.068,-16.9852,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-11.132,-24.7148,
BZB3532,37.0,17.0,11.0,30.0,26.0,-13.8182,-18.51398,12,7,13,13,-14.036,-17.5404,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-9.196,-21.5244,
DKR0860,42.0,25.0,20.0,30.0,25.0,-15.1008,-20.8637866667,13,6,12,9,-16.94,-22.066,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-14.4488,
JMC2911,17.0,32.0,43.0,30.0,21.0,-13.31,-21.531,9,7,16,17,-12.1,-22.93,5,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-21.78,-18.082,
GBB3816,40.0,43.0,18.0,36.0,30.0,-13.8908,-19.83612,13,8,16,15,-12.826,-22.1114,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-16.94,-30.646,
LSC3979,37.0,41.0,40.0,26.0,37.0,-14.0991304348,-20.216173913,10,5,12,12,-14.036,-21.9604,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-12.1,-22.41,
BVC0009,39.0,44.0,20.0,16.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-10.164,-11.9396,
FRB3653,44.0,48.0,26.0,38.0,30.0,-14.2618666667,-21.30128,12,8,18,11,-12.342,-23.2638,4,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.68,-24.792,
ILH0248,44.0,15.0,38.0,34.0,32.0,-12.6485333333,-17.06528,10,7,9,7,-12.1,-13.05,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-21.296,-18.9744,
EKH2084,23.0,39.0,28.0,50.0,33.0,-14.4232,-19.6518133333,8,5,8,8,-15.004,-19.1356,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-19.844,-25.2916,
KEM0113,38.0,43.0,31.0,11.0,22.0,-14.4232,-18.33448,6,4,5,6,-15.488,-17.2032,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-12.3892,
PPG2889,26.0,35.0,30.0,38.0,24.0,-17.1981333333,-20.37672,16,4,10,16,-17.908,-19.2412,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
ACC2773,36.0,22.0,41.0,24.0,27.0,-14.7136,-18.21504,12,7,10,11,-15.488,-16.1632,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-17.424,-20.9136,
BEB1022,31.0,41.0,29.0,16.0,26.0,-16.3592,-20.3982133333,16,6,10,15,-17.908,-19.5012,3,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-14.52,-25.748,
QNG2121,38.0,37.0,15.0,38.0,32.0,-16.5528,-19.65992,10,5,8,13,-16.456,-20.0984,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-24.2,-29.22,
MDH1924,30.0,35.0,40.0,13.0,27.0,-14.1328,-21.0192533333,4,2,7,9,-16.456,-23.2184,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-17.908,-22.6212,
CNR1031,45.0,36.0,15.0,35.0,26.0,-15.1653333333,-18.9768,9,4,7,7,-15.972,-15.7908,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-10.648,-24.5672,
RSR2681,30.0,40.0,45.0,17.0,32.0,-16.5528,-18.67192,9,5,6,7,-18.392,-16.5288,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-20.328,-16.5992,
EAL3873,32.0,44.0,21.0,34.0,33.0,-13.2616,-18.50024,9,6,10,8,-10.164,-16.0996,1,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,13,-21.78,-14.962,
GCH0735,40.0,42.0,39.0,22.0,36.0,-16.0365333333,-19.7278133333,7,2,5,9,-17.908,-23.1412,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-17.908,-23.1412,
KEM2934,45.0,46.0,26.0,41.0,33.0,-14.8910666667,-19.8638266667,15,7,13,12,-17.424,-20.1336,6,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-23.232,-25.2848,
XKL1317,40.0,40.0,13.0,19.0,28.0,-14.3506,-18.10434,12,6,10,13,-14.52,-16.388,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-28.6364,
GAP0715,33.0,18.0,17.0,39.0,26.0,-15.0685333333,-21.5126133333,6,4,7,9,-15.972,-22.5508,0,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-21.78,-26.402,
KBP0384,34.0,41.0,35.0,39.0,27.0,-15.5525333333,-20.0655466667,14,5,11,15,-17.182,-20.8398,5,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-4.84,-17.076,
MLF2319,49.0,27.0,19.0,24.0,35.0,-15.5686666667,-20.1571333333,15,6,13,14,-16.94,-19.986,2,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-10.164,-16.6196,
SPW0753,30.0,44.0,23.0,37.0,34.0,-16.2624,-21.2526933333,6,3,5,12,-17.424,-22.9936,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-15.488,-27.6032,
TVS0520,36.0,43.0,16.0,14.0,24.0,-14.2618666667,-17.14128,11,4,7,8,-15.972,-15.2708,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-16.94,-15.566,
ACA3252,35.0,41.0,41.0,15.0,32.0,-15.9478,-19.00742,11,6,7,12,-17.666,-15.5274,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-10.164,-11.4196,
ENR1304,12.0,21.0,20.0,37.0,33.0,-14.8104,-17.77656,13,6,9,12,-16.456,-16.7184,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-28.6364,
CKP0265,36.0,39.0,30.0,48.0,31.0,-11.8741333333,-16.3437866667,10,7,10,7,-11.132,-12.7548,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-7.26,-19.894,
GLF0226,38.0,32.0,45.0,44.0,30.0,-16.6496,-21.1281066667,6,3,5,12,-17.908,-23.1412,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-21.296,-32.4944,
ABC3523,16.0,28.0,48.0,42.0,33.0,-13.552,-18.1208,12,7,13,12,-13.794,-17.4666,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-9.196,-21.5244,
MWH1018,20.0,41.0,22.0,19.0,31.0,-15.4557333333,-19.0480266667,19,9,12,16,-16.214,-17.6846,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-20.812,-18.3068,
FDT0213,40.0,41.0,42.0,18.0,20.0,0,0,0,0,0,0,0,0,0,-18.4726666667,-21.9267333333,3,0,1,4,-19.118,-21.1702,1,18,-18.392,-27.4488,
LPW0767,50.0,33.0,17.0,40.0,32.0,-13.1406,-18.46334,13,8,11,8,-13.31,-16.799,3,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-9.196,-10.0844,
KEO0131,30.0,39.0,12.0,42.0,31.0,0,0,0,0,0,0,0,0,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-19.36,-11.104,
CDS1579,41.0,36.0,20.0,19.0,28.0,-15.4234666667,-21.29152,11,8,13,15,-16.94,-23.106,7,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-21.296,-24.6944,
BGK0603,41.0,47.0,39.0,36.0,30.0,-16.7141333333,-20.69712,7,3,4,10,-17.908,-23.1412,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-11.132,-15.3548,
TWM2199,36.0,38.0,16.0,35.0,31.0,-15.4396,-20.30844,16,8,14,17,-15.73,-19.617,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-20.6888,
WAW0422,34.0,23.0,39.0,27.0,32.0,-14.5522666667,-17.9231733333,18,11,17,18,-14.52,-16.388,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-21.296,-28.3344,
MNP0955,41.0,38.0,24.0,14.0,32.0,-16.1978666667,-19.75968,13,5,10,14,-18.15,-21.135,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-8.228,-20.1892,
KRC2935,41.0,37.0,45.0,26.0,31.0,-15.0362666667,-20.1681066667,14,7,13,12,-17.424,-20.9136,5,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,8,-23.232,-25.2848,
DMC1438,20.0,14.0,47.0,45.0,35.0,-15.1492,-18.76388,6,2,4,4,-16.94,-19.726,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-17.5188,
TNS1233,15.0,24.0,14.0,17.0,27.0,-14.7136,-19.46304,8,4,7,7,-17.424,-19.8736,1,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-22.264,-28.6296,
GRA0329,22.0,15.0,24.0,15.0,27.0,0,0,0,0,0,0,0,0,0,-15.6262857143,-18.7310857143,4,2,2,4,-18.392,-16.5288,0,18,-19.844,-26.3316,
DAH3331,37.0,42.0,30.0,44.0,34.0,-13.9069333333,-18.7317066667,19,10,16,13,-12.342,-16.7638,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
BRM0843,26.0,16.0,44.0,22.0,50.0,-14.762,-21.2458,9,4,8,15,-17.182,-23.1798,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.94,-19.206,
SYM2379,46.0,36.0,19.0,34.0,32.0,-13.0357333333,-20.19936,6,6,10,8,-11.616,-22.7824,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
ASP2895,33.0,35.0,30.0,41.0,34.0,-17.1981333333,-20.32472,16,4,10,15,-17.908,-19.2412,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
MDG2418,44.0,39.0,23.0,36.0,38.0,-15.5848,-19.10472,7,2,6,7,-16.456,-20.6184,4,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-18.392,-24.3288,
BJW3558,38.0,19.0,19.0,50.0,23.0,-13.9634,-17.25826,14,7,11,13,-13.552,-16.3528,4,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-8.712,-18.2568,
UMM3017,25.0,20.0,26.0,41.0,23.0,-18.755,-20.5395,2,0,0,0,-17.182,-20.3198,0,-14.9255135135,-18.5635567568,22,11,16,16,-16.456,-18.0184,1,18,-17.424,-11.0336,
DOB2696,41.0,43.0,44.0,20.0,21.0,-13.3584,-16.7964266667,11,7,9,9,-13.068,-14.9052,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-19.36,-25.144,
BCW3480,50.0,20.0,43.0,42.0,27.0,-14.7136,-21.3697066667,12,8,17,12,-13.552,-23.6328,4,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-20.812,-18.3068,
HAF1891,32.0,40.0,18.0,14.0,36.0,-14.4474,-23.20386,5,3,10,11,-14.762,-25.8218,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,3,-10.648,-26.6472,
DLG2673,41.0,40.0,21.0,36.0,25.0,-16.94,-20.2113333333,7,2,3,10,-16.94,-21.286,1,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-8.712,-20.8568,
SSH1845,25.0,40.0,17.0,30.0,29.0,-17.6498666667,-19.1798133333,10,1,2,8,-17.908,-17.4212,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-20.812,-20.9068,
ZDH2905,15.0,12.0,19.0,18.0,34.0,-13.6326666667,-21.8374,8,6,15,16,-14.036,-23.5204,5,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-21.78,-18.082,
BEH2967,24.0,18.0,36.0,14.0,21.0,-14.5361333333,-19.6342533333,15,7,16,19,-13.552,-19.2128,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-25.748,
RAF3369,42.0,20.0,17.0,36.0,37.0,-15.0362666667,-20.1681066667,14,6,14,13,-15.73,-21.177,3,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,15,-17.908,-14.3012,
JNC2650,24.0,46.0,50.0,17.0,30.0,-15.8994,-20.16266,9,4,8,12,-16.698,-22.7722,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-23.148,
FDS0810,16.0,42.0,38.0,38.0,22.0,-17.182,-21.8538,7,3,5,11,-18.15,-22.175,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-20.328,-22.8392,
KNR3837,44.0,34.0,14.0,21.0,26.0,-13.5358666667,-19.1905466667,14,6,16,18,-13.794,-20.5866,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-20.812,-18.3068,
AKB2312,39.0,23.0,46.0,22.0,20.0,-15.0846666667,-18.6575333333,18,10,13,14,-16.698,-18.0922,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-20.812,-27.1468,
LGS1812,32.0,35.0,18.0,16.0,34.0,-13.8424,-20.54936,6,4,8,8,-14.52,-21.068,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-6.776,-8.8264,
WFH2830,36.0,40.0,15.0,30.0,33.0,-15.0766,-17.62374,14,8,10,14,-15.972,-17.3508,0,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-4.84,-14.476,
PIP3915,15.0,19.0,31.0,17.0,30.0,-13.552,-18.3548,11,7,12,7,-12.342,-16.7638,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-7.744,-10.1616,
JAA0897,16.0,24.0,32.0,22.0,23.0,-15.5202666667,-20.6277066667,13,6,11,17,-16.94,-22.586,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-8.228,-11.8692,
AJM2385,37.0,38.0,46.0,23.0,29.0,-15.488,-17.5498666667,9,2,6,6,-16.456,-17.4984,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-9.68,-27.392,
YSH0145,30.0,19.0,44.0,23.0,29.0,0,0,0,0,0,0,0,0,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-18.876,-27.5964,
DPM2971,32.0,26.0,39.0,33.0,30.0,-14.4070666667,-19.26556,16,8,16,18,-13.31,-17.839,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,2,-14.52,-25.748,
KZM2602,44.0,27.0,26.0,16.0,31.0,-13.3906666667,-18.4702666667,9,5,10,8,-11.132,-16.3948,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-11.132,-24.7148,
SJW0184,30.0,20.0,19.0,18.0,25.0,-14.1650666667,-18.5330933333,8,6,8,8,-11.616,-17.0624,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-11.616,-21.2224,
